#name (cmd = mergePeaks -d 100 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_100_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3L-11119398-4	chr3L	11119342	11119459	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4374	Elba2_ChIPnexus_peak_1582	Elba3_ChIPnexus_peak_6794	Insv_ChIPnexus_peak_6871b
Merged-chr3R-4864652-5	chr3R	4864533	4864733	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_5999	Elba2_ChIPnexus_peak_2181	Elba3_ChIPnexus_peak_9203b	Insv_ChIPnexus_peak_9279a,Insv_ChIPnexus_peak_9279b
Merged-chr4-999284-5	chr4	999197	999351	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_7875a,Elba1_ChIPnexus_peak_7875b	Elba2_ChIPnexus_peak_2871	Elba3_ChIPnexus_peak_12130	Insv_ChIPnexus_peak_12225b
Merged-chr2R-1640627-4	chr2R	1640567	1640695	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1881a	Elba2_ChIPnexus_peak_640	Elba3_ChIPnexus_peak_2821b	Insv_ChIPnexus_peak_2820a
Merged-chr2R-1663949-4	chr2R	1663872	1664045	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1883a	Elba2_ChIPnexus_peak_642	Elba3_ChIPnexus_peak_2827	Insv_ChIPnexus_peak_2823
Merged-chr2L-21899410-4	chr2L	21899353	21899468	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1724a	Elba2_ChIPnexus_peak_591a	Elba3_ChIPnexus_peak_2629a	Insv_ChIPnexus_peak_2683a
Merged-chr2L-21899528-4	chr2L	21899473	21899585	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1724b	Elba2_ChIPnexus_peak_591b	Elba3_ChIPnexus_peak_2629b	Insv_ChIPnexus_peak_2683b
Merged-chr2R-2021670-4	chr2R	2021609	2021746	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1911	Elba2_ChIPnexus_peak_653	Elba3_ChIPnexus_peak_2875	Insv_ChIPnexus_peak_2874b
Merged-chr2R-2337836-4	chr2R	2337775	2337892	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1927	Elba2_ChIPnexus_peak_658	Elba3_ChIPnexus_peak_2907	Insv_ChIPnexus_peak_2906c
Merged-chr2R-2381887-5	chr2R	2381817	2381979	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_1929	Elba2_ChIPnexus_peak_659a,Elba2_ChIPnexus_peak_659b	Elba3_ChIPnexus_peak_2910	Insv_ChIPnexus_peak_2910
Merged-chr2R-2603371-4	chr2R	2603311	2603428	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1952	Elba2_ChIPnexus_peak_668	Elba3_ChIPnexus_peak_2955a	Insv_ChIPnexus_peak_2955a
Merged-chr2R-2758830-4	chr2R	2758774	2758884	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1965	Elba2_ChIPnexus_peak_672	Elba3_ChIPnexus_peak_2975	Insv_ChIPnexus_peak_2968
Merged-chr2R-2760353-4	chr2R	2760266	2760426	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1966	Elba2_ChIPnexus_peak_673	Elba3_ChIPnexus_peak_2977b	Insv_ChIPnexus_peak_2970b
Merged-chr2R-3000393-4	chr2R	3000333	3000457	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1986	Elba2_ChIPnexus_peak_684	Elba3_ChIPnexus_peak_3001	Insv_ChIPnexus_peak_2993
Merged-chr2R-3139327-5	chr2R	3139242	3139405	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_1991	Elba2_ChIPnexus_peak_687a,Elba2_ChIPnexus_peak_687b	Elba3_ChIPnexus_peak_3010a	Insv_ChIPnexus_peak_3009
Merged-chr2R-3143659-4	chr2R	3143594	3143721	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1992	Elba2_ChIPnexus_peak_688	Elba3_ChIPnexus_peak_3011	Insv_ChIPnexus_peak_3012
Merged-chr3R-8453060-4	chr3R	8453007	8453114	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_6270c	Elba2_ChIPnexus_peak_2296	Elba3_ChIPnexus_peak_9658f	Insv_ChIPnexus_peak_9750e
Merged-chr3R-24865691-5	chr3R	24865591	24865789	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_7477a	Elba2_ChIPnexus_peak_2745	Elba3_ChIPnexus_peak_11562a,Elba3_ChIPnexus_peak_11562b	Insv_ChIPnexus_peak_11664e
Merged-chr3R-24866093-4	chr3R	24866036	24866151	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_7477b	Elba2_ChIPnexus_peak_2746	Elba3_ChIPnexus_peak_11562c	Insv_ChIPnexus_peak_11664f
Merged-chrX-6259716-4	chrX	6259654	6259774	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8429	Elba2_ChIPnexus_peak_3062	Elba3_ChIPnexus_peak_12923	Insv_ChIPnexus_peak_13078a
Merged-chr2R-8884608-4	chr2R	8884551	8884663	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_2526b	Elba2_ChIPnexus_peak_887	Elba3_ChIPnexus_peak_3827a	Insv_ChIPnexus_peak_3823g
Merged-chrX-6572933-4	chrX	6572854	6573000	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8445	Elba2_ChIPnexus_peak_3064	Elba3_ChIPnexus_peak_12951	Insv_ChIPnexus_peak_13110d
Merged-chrX-6900884-4	chrX	6900826	6900941	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8472	Elba2_ChIPnexus_peak_3073	Elba3_ChIPnexus_peak_13006	Insv_ChIPnexus_peak_13160
Merged-chrX-7056779-5	chrX	7056703	7056858	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_8487	Elba2_ChIPnexus_peak_3078a,Elba2_ChIPnexus_peak_3078b	Elba3_ChIPnexus_peak_13030	Insv_ChIPnexus_peak_13179e
Merged-chrX-7090777-5	chrX	7090666	7090853	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_8488	Elba2_ChIPnexus_peak_3079	Elba3_ChIPnexus_peak_13033	Insv_ChIPnexus_peak_13182a,Insv_ChIPnexus_peak_13182b
Merged-chrX-7173342-4	chrX	7173289	7173395	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8496	Elba2_ChIPnexus_peak_3082	Elba3_ChIPnexus_peak_13044	Insv_ChIPnexus_peak_13197b
Merged-chrX-7180819-4	chrX	7180758	7180880	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8498	Elba2_ChIPnexus_peak_3084	Elba3_ChIPnexus_peak_13049b	Insv_ChIPnexus_peak_13200
Merged-chr3L-14768899-4	chr3L	14768841	14768960	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4680b	Elba2_ChIPnexus_peak_1706	Elba3_ChIPnexus_peak_7246a	Insv_ChIPnexus_peak_7347b
Merged-chr3R-19104628-4	chr3R	19104560	19104709	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_7074a	Elba2_ChIPnexus_peak_2606	Elba3_ChIPnexus_peak_10942a	Insv_ChIPnexus_peak_11090a
Merged-chrX-690642-4	chrX	690567	690703	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8117c	Elba2_ChIPnexus_peak_2963	Elba3_ChIPnexus_peak_12396b	Insv_ChIPnexus_peak_12499c
Merged-chrX-690898-4	chrX	690833	690961	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8117d	Elba2_ChIPnexus_peak_2964	Elba3_ChIPnexus_peak_12396c	Insv_ChIPnexus_peak_12499e
Merged-chr2R-4778984-5	chr2R	4778885	4779068	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_2123b	Elba2_ChIPnexus_peak_742	Elba3_ChIPnexus_peak_3211b,Elba3_ChIPnexus_peak_3211c	Insv_ChIPnexus_peak_3222a
Merged-chr3R-1620450-5	chr3R	1620361	1620526	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_5729b	Elba2_ChIPnexus_peak_2084	Elba3_ChIPnexus_peak_8795a,Elba3_ChIPnexus_peak_8795b	Insv_ChIPnexus_peak_8880d
Merged-chr2R-4781341-4	chr2R	4781281	4781403	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_2124b	Elba2_ChIPnexus_peak_743	Elba3_ChIPnexus_peak_3212b	Insv_ChIPnexus_peak_3223b
Merged-chr3L-11677487-4	chr3L	11677428	11677543	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4415	Elba2_ChIPnexus_peak_1598	Elba3_ChIPnexus_peak_6852	Insv_ChIPnexus_peak_6943e
Merged-chr3L-11690077-4	chr3L	11690014	11690138	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4419	Elba2_ChIPnexus_peak_1601	Elba3_ChIPnexus_peak_6855b	Insv_ChIPnexus_peak_6947b
Merged-chr2L-6338268-4	chr2L	6338206	6338326	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_442a	Elba2_ChIPnexus_peak_160	Elba3_ChIPnexus_peak_733a	Insv_ChIPnexus_peak_745a
Merged-chr3L-12099342-4	chr3L	12099287	12099399	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4444	Elba2_ChIPnexus_peak_1611	Elba3_ChIPnexus_peak_6895	Insv_ChIPnexus_peak_6988
Merged-chr3L-12330251-6	chr3L	12330135	12330362	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_4466	Elba2_ChIPnexus_peak_1622	Elba3_ChIPnexus_peak_6928a,Elba3_ChIPnexus_peak_6928b	Insv_ChIPnexus_peak_7021a,Insv_ChIPnexus_peak_7021b
Merged-chr3L-12410632-4	chr3L	12410573	12410689	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4470	Elba2_ChIPnexus_peak_1625	Elba3_ChIPnexus_peak_6935	Insv_ChIPnexus_peak_7028b
Merged-chrX-13519264-4	chrX	13519209	13519318	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8924b	Elba2_ChIPnexus_peak_3231	Elba3_ChIPnexus_peak_13735c	Insv_ChIPnexus_peak_13945b
Merged-chr4-1102910-4	chr4	1102855	1102970	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_7886b	Elba2_ChIPnexus_peak_2877	Elba3_ChIPnexus_peak_12148b	Insv_ChIPnexus_peak_12243b
Merged-chr3R-11924400-5	chr3R	11924318	11924497	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_6527b	Elba2_ChIPnexus_peak_2384a	Elba3_ChIPnexus_peak_10082d,Elba3_ChIPnexus_peak_10082e	Insv_ChIPnexus_peak_10173a
Merged-chr2R-15713843-4	chr2R	15713722	15713974	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_3089a	Elba2_ChIPnexus_peak_1101	Elba3_ChIPnexus_peak_4733a	Insv_ChIPnexus_peak_4758b
Merged-chr2R-15714109-5	chr2R	15713990	15714198	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_3089b	Elba2_ChIPnexus_peak_1102	Elba3_ChIPnexus_peak_4733c,Elba3_ChIPnexus_peak_4733d	Insv_ChIPnexus_peak_4758d
Merged-chrX-7616312-6	chrX	7616206	7616391	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_8527a,Elba1_ChIPnexus_peak_8527b	Elba2_ChIPnexus_peak_3101	Elba3_ChIPnexus_peak_13093b,Elba3_ChIPnexus_peak_13093c	Insv_ChIPnexus_peak_13260b
Merged-chrX-7416164-5	chrX	7416057	7416260	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_8513	Elba2_ChIPnexus_peak_3090	Elba3_ChIPnexus_peak_13067a,Elba3_ChIPnexus_peak_13067b	Insv_ChIPnexus_peak_13231c
Merged-chrX-7502085-4	chrX	7502028	7502144	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8516	Elba2_ChIPnexus_peak_3094	Elba3_ChIPnexus_peak_13073	Insv_ChIPnexus_peak_13239a
Merged-chrX-7600298-4	chrX	7600233	7600358	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8523	Elba2_ChIPnexus_peak_3100	Elba3_ChIPnexus_peak_13088	Insv_ChIPnexus_peak_13256c
Merged-chr3L-17661745-4	chr3L	17661684	17661803	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4939b	Elba2_ChIPnexus_peak_1812	Elba3_ChIPnexus_peak_7658b	Insv_ChIPnexus_peak_7772e
Merged-chrX-8009070-4	chrX	8008993	8009134	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8558	Elba2_ChIPnexus_peak_3112	Elba3_ChIPnexus_peak_13146	Insv_ChIPnexus_peak_13317c
Merged-chrX-8046246-4	chrX	8046182	8046304	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8564	Elba2_ChIPnexus_peak_3116	Elba3_ChIPnexus_peak_13157	Insv_ChIPnexus_peak_13325b
Merged-chr2L-19426036-4	chr2L	19425983	19426095	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_1498a	Elba2_ChIPnexus_peak_510	Elba3_ChIPnexus_peak_2305a	Insv_ChIPnexus_peak_2354a
Merged-chrX-1028154-4	chrX	1028101	1028208	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8125a	Elba2_ChIPnexus_peak_2965	Elba3_ChIPnexus_peak_12416a	Insv_ChIPnexus_peak_12513a
Merged-chr3R-3834981-6	chr3R	3834880	3835130	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_5896a,Elba1_ChIPnexus_peak_5896b	Elba2_ChIPnexus_peak_2137	Elba3_ChIPnexus_peak_9034b	Insv_ChIPnexus_peak_9128a,Insv_ChIPnexus_peak_9128b
Merged-chr2RHet-47-4	chr2RHet	-5	101	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_3493a	Elba2_ChIPnexus_peak_1254	Elba3_ChIPnexus_peak_5413	Insv_ChIPnexus_peak_5443
Merged-chr3L-12687851-4	chr3L	12687797	12687903	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4504	Elba2_ChIPnexus_peak_1640	Elba3_ChIPnexus_peak_6989b	Insv_ChIPnexus_peak_7076
Merged-chr3L-13221129-4	chr3L	13221073	13221184	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4547	Elba2_ChIPnexus_peak_1653	Elba3_ChIPnexus_peak_7053c	Insv_ChIPnexus_peak_7147b
Merged-chr3L-13922600-5	chr3L	13922509	13922681	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_4587	Elba2_ChIPnexus_peak_1668	Elba3_ChIPnexus_peak_7110a,Elba3_ChIPnexus_peak_7110b	Insv_ChIPnexus_peak_7198
Merged-chr3R-22550901-5	chr3R	22550808	22550972	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_7333b	Elba2_ChIPnexus_peak_2694	Elba3_ChIPnexus_peak_11363	Insv_ChIPnexus_peak_11480a,Insv_ChIPnexus_peak_11480b
Merged-chrX-7782577-4	chrX	7782523	7782631	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8536a	Elba2_ChIPnexus_peak_3102	Elba3_ChIPnexus_peak_13103a	Insv_ChIPnexus_peak_13267a
Merged-chrX-7782779-4	chrX	7782722	7782839	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8536c	Elba2_ChIPnexus_peak_3103	Elba3_ChIPnexus_peak_13103b	Insv_ChIPnexus_peak_13267b
Merged-chr3R-18037396-4	chr3R	18037336	18037450	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_7002	Elba2_ChIPnexus_peak_2581	Elba3_ChIPnexus_peak_10831	Insv_ChIPnexus_peak_10973
Merged-chr3R-18182372-5	chr3R	18182237	18182467	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_7004	Elba2_ChIPnexus_peak_2582	Elba3_ChIPnexus_peak_10836	Insv_ChIPnexus_peak_10981c,Insv_ChIPnexus_peak_10981b
Merged-chrX-8801586-5	chrX	8801474	8801659	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_8613	Elba2_ChIPnexus_peak_3128	Elba3_ChIPnexus_peak_13240e	Insv_ChIPnexus_peak_13424c,Insv_ChIPnexus_peak_13424d
