#name (cmd = mergePeaks -d 150 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_150_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2R-7167213-3	chr2R	7167137	7167291	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2342		Elba3_ChIPnexus_peak_3557c	Insv_ChIPnexus_peak_3538
Merged-chr3L-5139143-5	chr3L	5138968	5139289	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_3972		Elba3_ChIPnexus_peak_6158a,Elba3_ChIPnexus_peak_6158b	Insv_ChIPnexus_peak_6187b,Insv_ChIPnexus_peak_6187c
Merged-chr2R-7492542-3	chr2R	7492466	7492620	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2383		Elba3_ChIPnexus_peak_3607	Insv_ChIPnexus_peak_3597
Merged-chr3R-9207547-3	chr3R	9207453	9207643	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6313b		Elba3_ChIPnexus_peak_9735a	Insv_ChIPnexus_peak_9817a
Merged-chr3R-10485377-4	chr3R	10485278	10485478	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_6420		Elba3_ChIPnexus_peak_9905b,Elba3_ChIPnexus_peak_9905c	Insv_ChIPnexus_peak_9987
Merged-chr3R-11072519-3	chr3R	11072435	11072602	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6461		Elba3_ChIPnexus_peak_9974	Insv_ChIPnexus_peak_10049
Merged-chrX-16278241-3	chrX	16278149	16278328	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9113b		Elba3_ChIPnexus_peak_14028d	Insv_ChIPnexus_peak_14259d
Merged-chr2R-7635170-3	chr2R	7635081	7635255	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2402		Elba3_ChIPnexus_peak_3637	Insv_ChIPnexus_peak_3638a
Merged-chr2R-7644148-3	chr2R	7644058	7644248	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2403		Elba3_ChIPnexus_peak_3638	Insv_ChIPnexus_peak_3641
Merged-chrX-10700897-4	chrX	10700742	10701026	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_8729b		Elba3_ChIPnexus_peak_13421a,Elba3_ChIPnexus_peak_13421b	Insv_ChIPnexus_peak_13610a
Merged-chr2R-11430150-3	chr2R	11430054	11430240	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2738c		Elba3_ChIPnexus_peak_4170b	Insv_ChIPnexus_peak_4192b
Merged-chr2L-1970521-5	chr2L	1970393	1970702	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_125		Elba3_ChIPnexus_peak_235	Insv_ChIPnexus_peak_226a,Insv_ChIPnexus_peak_226b,Insv_ChIPnexus_peak_226c
Merged-chr2L-2575128-3	chr2L	2575013	2575224	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_164		Elba3_ChIPnexus_peak_302b	Insv_ChIPnexus_peak_287
Merged-chr2R-8573694-3	chr2R	8573613	8573774	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2490a		Elba3_ChIPnexus_peak_3773	Insv_ChIPnexus_peak_3766
Merged-chr3R-12031354-4	chr3R	12031180	12031478	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_6542		Elba3_ChIPnexus_peak_10096	Insv_ChIPnexus_peak_10188a,Insv_ChIPnexus_peak_10188b
Merged-chr3R-12175068-3	chr3R	12174991	12175146	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6565		Elba3_ChIPnexus_peak_10126	Insv_ChIPnexus_peak_10218
Merged-chr3R-1396516-3	chr3R	1396438	1396596	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5691b		Elba3_ChIPnexus_peak_8730a	Insv_ChIPnexus_peak_8822a
Merged-chr3R-14371180-4	chr3R	14371062	14371303	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_6734b		Elba3_ChIPnexus_peak_10419a,Elba3_ChIPnexus_peak_10419b	Insv_ChIPnexus_peak_10524
Merged-chr2L-3867961-3	chr2L	3867879	3868044	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_253c		Elba3_ChIPnexus_peak_441d	Insv_ChIPnexus_peak_450
Merged-chrX-15729789-3	chrX	15729708	15729873	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9048		Elba3_ChIPnexus_peak_13931	Insv_ChIPnexus_peak_14165c
Merged-chr2L-3158718-3	chr2L	3158640	3158798	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_209		Elba3_ChIPnexus_peak_377a	Insv_ChIPnexus_peak_368d
Merged-chr2L-3562778-3	chr2L	3562677	3562877	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_232		Elba3_ChIPnexus_peak_413	Insv_ChIPnexus_peak_410
Merged-chr3R-12724697-3	chr3R	12724617	12724780	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6624		Elba3_ChIPnexus_peak_10215a	Insv_ChIPnexus_peak_10303e
Merged-chr3L-19093488-3	chr3L	19093392	19093583	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5046		Elba3_ChIPnexus_peak_7803	Insv_ChIPnexus_peak_7945
Merged-chr3R-13431592-3	chr3R	13431514	13431671	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6668		Elba3_ChIPnexus_peak_10300a	Insv_ChIPnexus_peak_10387c
Merged-chrX-19085263-5	chrX	19085062	19085397	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_9290b		Elba3_ChIPnexus_peak_14316b,Elba3_ChIPnexus_peak_14316c	Insv_ChIPnexus_peak_14575b,Insv_ChIPnexus_peak_14575a
Merged-chr2R-10126917-3	chr2R	10126835	10126996	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2630		Elba3_ChIPnexus_peak_3997a	Insv_ChIPnexus_peak_4023
Merged-chr2R-10146502-3	chr2R	10146418	10146590	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2634		Elba3_ChIPnexus_peak_4001	Insv_ChIPnexus_peak_4027
Merged-chr2R-10840670-3	chr2R	10840583	10840754	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2687		Elba3_ChIPnexus_peak_4099	Insv_ChIPnexus_peak_4111
Merged-chr3R-25600417-5	chr3R	25600267	25600620	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_7545a,Elba1_ChIPnexus_peak_7545b		Elba3_ChIPnexus_peak_11665a,Elba3_ChIPnexus_peak_11665b	Insv_ChIPnexus_peak_11764b
Merged-chrX-16481547-3	chrX	16481471	16481624	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9130		Elba3_ChIPnexus_peak_14051c	Insv_ChIPnexus_peak_14280h
Merged-chrX-17002301-4	chrX	17002180	17002423	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_9173		Elba3_ChIPnexus_peak_14116a,Elba3_ChIPnexus_peak_14116b	Insv_ChIPnexus_peak_14351f
Merged-chr2L-5480774-3	chr2L	5480695	5480855	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_371		Elba3_ChIPnexus_peak_630b	Insv_ChIPnexus_peak_630b
Merged-chr2R-7246618-4	chr2R	7246503	7246710	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_2353c		Elba3_ChIPnexus_peak_3571d	Insv_ChIPnexus_peak_3547d,Insv_ChIPnexus_peak_3547e
Merged-chr3L-19865743-3	chr3L	19865661	19865822	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5102		Elba3_ChIPnexus_peak_7888	Insv_ChIPnexus_peak_8037b
Merged-chr3L-19918285-3	chr3L	19918208	19918362	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5109		Elba3_ChIPnexus_peak_7904b	Insv_ChIPnexus_peak_8051c
Merged-chr3R-13994803-3	chr3R	13994723	13994881	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6710		Elba3_ChIPnexus_peak_10367b	Insv_ChIPnexus_peak_10466c
Merged-chr3R-14203504-3	chr3R	14203411	14203593	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6729		Elba3_ChIPnexus_peak_10409	Insv_ChIPnexus_peak_10511
Merged-chr3R-14483712-4	chr3R	14483572	14483816	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_6740		Elba3_ChIPnexus_peak_10425b	Insv_ChIPnexus_peak_10544a,Insv_ChIPnexus_peak_10544b
Merged-chr3R-15170796-3	chr3R	15170720	15170874	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6785		Elba3_ChIPnexus_peak_10503a	Insv_ChIPnexus_peak_10629a
Merged-chr2L-14103362-3	chr2L	14103277	14103449	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1109		Elba3_ChIPnexus_peak_1767	Insv_ChIPnexus_peak_1790
Merged-chr2R-11585989-4	chr2R	11585869	11586088	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_2750		Elba3_ChIPnexus_peak_4189a,Elba3_ChIPnexus_peak_4189b	Insv_ChIPnexus_peak_4210
Merged-chr2L-15057872-3	chr2L	15057792	15057956	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1166		Elba3_ChIPnexus_peak_1834	Insv_ChIPnexus_peak_1880d
Merged-chr2L-1886476-6	chr2L	1886328	1886676	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_117a		Elba3_ChIPnexus_peak_227a,Elba3_ChIPnexus_peak_227b,Elba3_ChIPnexus_peak_227c	Insv_ChIPnexus_peak_220a,Insv_ChIPnexus_peak_220b
Merged-chr2L-15444361-3	chr2L	15444277	15444446	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1197		Elba3_ChIPnexus_peak_1884	Insv_ChIPnexus_peak_1927c
Merged-chrX-18693423-3	chrX	18693344	18693502	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9272		Elba3_ChIPnexus_peak_14287	Insv_ChIPnexus_peak_14542c
Merged-chr2L-5879934-3	chr2L	5879839	5880025	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_400		Elba3_ChIPnexus_peak_669	Insv_ChIPnexus_peak_673c
Merged-chrX-19102603-3	chrX	19102521	19102691	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9294		Elba3_ChIPnexus_peak_14319	Insv_ChIPnexus_peak_14578a
Merged-chr2L-6014739-4	chr2L	6014618	6014867	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_416		Elba3_ChIPnexus_peak_691a,Elba3_ChIPnexus_peak_691b	Insv_ChIPnexus_peak_698
Merged-chr2L-6073042-3	chr2L	6072949	6073129	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_422		Elba3_ChIPnexus_peak_703	Insv_ChIPnexus_peak_716
Merged-chr2L-6078792-3	chr2L	6078689	6078886	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_424		Elba3_ChIPnexus_peak_705b	Insv_ChIPnexus_peak_720
Merged-chr2L-6561543-3	chr2L	6561461	6561623	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_462		Elba3_ChIPnexus_peak_762a	Insv_ChIPnexus_peak_776a
Merged-chr3R-15469883-3	chr3R	15469803	15469961	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6800		Elba3_ChIPnexus_peak_10523a	Insv_ChIPnexus_peak_10653a
Merged-chr3L-21129225-4	chr3L	21129113	21129314	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_5243		Elba3_ChIPnexus_peak_8110a,Elba3_ChIPnexus_peak_8110b	Insv_ChIPnexus_peak_8246c
Merged-chr2R-19916305-3	chr2R	19916186	19916463	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3409a		Elba3_ChIPnexus_peak_5257b	Insv_ChIPnexus_peak_5272a
Merged-chr3R-16369423-4	chr3R	16369280	16369523	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_6857		Elba3_ChIPnexus_peak_10596f	Insv_ChIPnexus_peak_10728d,Insv_ChIPnexus_peak_10728e
Merged-chr3R-16649963-3	chr3R	16649876	16650055	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6879		Elba3_ChIPnexus_peak_10638b	Insv_ChIPnexus_peak_10761
Merged-chr3L-8706924-3	chr3L	8706840	8707005	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4204a		Elba3_ChIPnexus_peak_6530b	Insv_ChIPnexus_peak_6576a
Merged-chr2L-15499052-6	chr2L	15498882	15499206	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_1204		Elba3_ChIPnexus_peak_1894b,Elba3_ChIPnexus_peak_1894c	Insv_ChIPnexus_peak_1940b,Insv_ChIPnexus_peak_1940c,Insv_ChIPnexus_peak_1940a
Merged-chr2R-12403800-3	chr2R	12403721	12403878	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2839		Elba3_ChIPnexus_peak_4322b	Insv_ChIPnexus_peak_4330c
Merged-chr2R-2896224-6	chr2R	2896060	2896420	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_1979a,Elba1_ChIPnexus_peak_1979b		Elba3_ChIPnexus_peak_2989a,Elba3_ChIPnexus_peak_2989b	Insv_ChIPnexus_peak_2981c,Insv_ChIPnexus_peak_2981d
Merged-chr2R-12527767-4	chr2R	12527653	12527924	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_2853		Elba3_ChIPnexus_peak_4344a,Elba3_ChIPnexus_peak_4344b	Insv_ChIPnexus_peak_4352a
Merged-chr2R-12821317-3	chr2R	12821225	12821404	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2874		Elba3_ChIPnexus_peak_4366a	Insv_ChIPnexus_peak_4389
Merged-chr2L-16720659-3	chr2L	16720570	16720751	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1288		Elba3_ChIPnexus_peak_2019	Insv_ChIPnexus_peak_2072
Merged-chr3R-7445566-3	chr3R	7445458	7445658	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6202b		Elba3_ChIPnexus_peak_9538c	Insv_ChIPnexus_peak_9633h
Merged-chrX-19187534-3	chrX	19187458	19187612	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9303		Elba3_ChIPnexus_peak_14334a	Insv_ChIPnexus_peak_14596
Merged-chrX-19216607-3	chrX	19216527	19216688	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9307		Elba3_ChIPnexus_peak_14342b	Insv_ChIPnexus_peak_14604
Merged-chrX-19217010-3	chrX	19216933	19217088	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9308		Elba3_ChIPnexus_peak_14343	Insv_ChIPnexus_peak_14605
Merged-chrX-19536927-3	chrX	19536848	19537005	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9334		Elba3_ChIPnexus_peak_14389	Insv_ChIPnexus_peak_14647a
Merged-chr2L-7411766-3	chr2L	7411674	7411851	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_535		Elba3_ChIPnexus_peak_895a	Insv_ChIPnexus_peak_906
Merged-chr3L-22119151-4	chr3L	22119044	22119257	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_5339		Elba3_ChIPnexus_peak_8253	Insv_ChIPnexus_peak_8381a,Insv_ChIPnexus_peak_8381b
Merged-chr3L-22267292-3	chr3L	22267206	22267383	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5355		Elba3_ChIPnexus_peak_8272	Insv_ChIPnexus_peak_8398
Merged-chr2L-17752890-5	chr2L	17752703	17753024	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_1363		Elba3_ChIPnexus_peak_2101b	Insv_ChIPnexus_peak_2168c,Insv_ChIPnexus_peak_2168d,Insv_ChIPnexus_peak_2168b
Merged-chr2R-14342343-3	chr2R	14342224	14342442	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2981		Elba3_ChIPnexus_peak_4570	Insv_ChIPnexus_peak_4598b
Merged-chr2L-9454791-8	chr2L	9454518	9455023	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	8	Elba1_ChIPnexus_peak_715d,Elba1_ChIPnexus_peak_715b		Elba3_ChIPnexus_peak_1168b,Elba3_ChIPnexus_peak_1168c,Elba3_ChIPnexus_peak_1168d,Elba3_ChIPnexus_peak_1168e	Insv_ChIPnexus_peak_1210c,Insv_ChIPnexus_peak_1210d
Merged-chrX-1988352-7	chrX	1988112	1988577	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	7	Elba1_ChIPnexus_peak_8183c		Elba3_ChIPnexus_peak_12515a,Elba3_ChIPnexus_peak_12515b,Elba3_ChIPnexus_peak_12515c,Elba3_ChIPnexus_peak_12515d	Insv_ChIPnexus_peak_12627b,Insv_ChIPnexus_peak_12627a
Merged-chr3L-685589-5	chr3L	685408	685782	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_3640a		Elba3_ChIPnexus_peak_5620d,Elba3_ChIPnexus_peak_5620b	Insv_ChIPnexus_peak_5643b,Insv_ChIPnexus_peak_5643c
Merged-chr3R-23384933-5	chr3R	23384727	23385060	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	5	Elba1_ChIPnexus_peak_7392b		Elba3_ChIPnexus_peak_11448a,Elba3_ChIPnexus_peak_11448c	Insv_ChIPnexus_peak_11563b,Insv_ChIPnexus_peak_11563c
Merged-chr3L-4690669-6	chr3L	4690473	4690887	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6	Elba1_ChIPnexus_peak_3954a		Elba3_ChIPnexus_peak_6136b,Elba3_ChIPnexus_peak_6136a	Insv_ChIPnexus_peak_6163a,Insv_ChIPnexus_peak_6163b,Insv_ChIPnexus_peak_6163c
