#name (cmd = mergePeaks -d 50 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_50_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2R-2879930-3	chr2R	2879889	2879985	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1977	Elba2_ChIPnexus_peak_678	Elba3_ChIPnexus_peak_2987a	
Merged-chr2R-2968939-3	chr2R	2968898	2968993	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1984	Elba2_ChIPnexus_peak_683	Elba3_ChIPnexus_peak_2997	
Merged-chr2R-3075986-3	chr2R	3075942	3076030	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1989	Elba2_ChIPnexus_peak_686	Elba3_ChIPnexus_peak_3008b	
Merged-chr3L-17439848-3	chr3L	17439821	17439876	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4925a	Elba2_ChIPnexus_peak_1806	Elba3_ChIPnexus_peak_7629a	
Merged-chr3R-24865723-3	chr3R	24865684	24865764	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7477a	Elba2_ChIPnexus_peak_2745	Elba3_ChIPnexus_peak_11562b	
Merged-chrX-6556358-3	chrX	6556333	6556384	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8443	Elba2_ChIPnexus_peak_3063	Elba3_ChIPnexus_peak_12949b	
Merged-chrX-6588552-3	chrX	6588520	6588585	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8448	Elba2_ChIPnexus_peak_3065	Elba3_ChIPnexus_peak_12958	
Merged-chrX-6672106-3	chrX	6672071	6672150	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8454	Elba2_ChIPnexus_peak_3067	Elba3_ChIPnexus_peak_12972	
Merged-chrX-19255533-3	chrX	19255482	19255574	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9315b	Elba2_ChIPnexus_peak_3381	Elba3_ChIPnexus_peak_14351c	
Merged-chrX-653080-3	chrX	653049	653112	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8115b	Elba2_ChIPnexus_peak_2961	Elba3_ChIPnexus_peak_12391c	
Merged-chr3L-14784590-3	chr3L	14784562	14784617	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4684b	Elba2_ChIPnexus_peak_1708	Elba3_ChIPnexus_peak_7253b	
Merged-chr3L-11808618-3	chr3L	11808588	11808647	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4422	Elba2_ChIPnexus_peak_1604	Elba3_ChIPnexus_peak_6861b	
Merged-chr3L-12140032-3	chr3L	12140001	12140063	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4454	Elba2_ChIPnexus_peak_1614	Elba3_ChIPnexus_peak_6907	
Merged-chr3R-11924116-3	chr3R	11924083	11924150	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6527a	Elba2_ChIPnexus_peak_2383	Elba3_ChIPnexus_peak_10082b	
Merged-chr3R-11924371-3	chr3R	11924343	11924399	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6527b	Elba2_ChIPnexus_peak_2384a	Elba3_ChIPnexus_peak_10082d	
Merged-chr2R-13620935-3	chr2R	13620902	13620966	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2935b	Elba2_ChIPnexus_peak_1044	Elba3_ChIPnexus_peak_4475c	
Merged-chr2R-9020267-3	chr2R	9020238	9020298	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2531b	Elba2_ChIPnexus_peak_891	Elba3_ChIPnexus_peak_3835b	
Merged-chrX-7224289-3	chrX	7224258	7224318	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8504	Elba2_ChIPnexus_peak_3087	Elba3_ChIPnexus_peak_13059	
Merged-chrX-7416200-3	chrX	7416169	7416235	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8513	Elba2_ChIPnexus_peak_3090	Elba3_ChIPnexus_peak_13067b	
Merged-chrX-7848274-3	chrX	7848232	7848311	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8544	Elba2_ChIPnexus_peak_3107	Elba3_ChIPnexus_peak_13123	
Merged-chrX-7865387-3	chrX	7865353	7865422	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8548	Elba2_ChIPnexus_peak_3109	Elba3_ChIPnexus_peak_13129	
Merged-chrX-8051678-3	chrX	8051648	8051709	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8565	Elba2_ChIPnexus_peak_3117	Elba3_ChIPnexus_peak_13159	
Merged-chr3L-12647553-3	chr3L	12647512	12647590	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4501	Elba2_ChIPnexus_peak_1638	Elba3_ChIPnexus_peak_6983	
Merged-chr3L-13070605-3	chr3L	13070571	13070639	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4537a	Elba2_ChIPnexus_peak_1651	Elba3_ChIPnexus_peak_7045	
Merged-chr3L-13030522-3	chr3L	13030493	13030552	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4533	Elba2_ChIPnexus_peak_1650	Elba3_ChIPnexus_peak_7037	
Merged-chr3L-13426554-3	chr3L	13426504	13426596	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4562	Elba2_ChIPnexus_peak_1657a	Elba3_ChIPnexus_peak_7077a	
Merged-chr3L-13941577-4	chr3L	13941516	13941627	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	4	Elba1_ChIPnexus_peak_4589	Elba2_ChIPnexus_peak_1670	Elba3_ChIPnexus_peak_7113a,Elba3_ChIPnexus_peak_7113b	
Merged-chr2L-17385008-3	chr2L	17384970	17385048	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1340c	Elba2_ChIPnexus_peak_462	Elba3_ChIPnexus_peak_2074d	
Merged-chrX-8802470-3	chrX	8802439	8802506	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8614	Elba2_ChIPnexus_peak_3129	Elba3_ChIPnexus_peak_13241b	
Merged-chr2L-17420663-3	chr2L	17420618	17420715	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1343a	Elba2_ChIPnexus_peak_463	Elba3_ChIPnexus_peak_2077	
Merged-chrX-9046233-3	chrX	9046182	9046276	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8629	Elba2_ChIPnexus_peak_3133	Elba3_ChIPnexus_peak_13269a	
Merged-chrX-9954232-3	chrX	9954207	9954259	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8685	Elba2_ChIPnexus_peak_3145	Elba3_ChIPnexus_peak_13349	
Merged-chr2R-14858970-3	chr2R	14858930	14859007	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3020	Elba2_ChIPnexus_peak_1074	Elba3_ChIPnexus_peak_4625c	
Merged-chr2R-15051695-3	chr2R	15051669	15051723	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3026	Elba2_ChIPnexus_peak_1076	Elba3_ChIPnexus_peak_4635	
Merged-chr3L-14441589-3	chr3L	14441563	14441617	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4650	Elba2_ChIPnexus_peak_1695	Elba3_ChIPnexus_peak_7201	
Merged-chr2R-15452526-3	chr2R	15452491	15452568	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3063	Elba2_ChIPnexus_peak_1093	Elba3_ChIPnexus_peak_4697b	
Merged-chr3L-14626711-3	chr3L	14626683	14626741	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4671	Elba2_ChIPnexus_peak_1702	Elba3_ChIPnexus_peak_7227	
Merged-chr2R-15556436-3	chr2R	15556405	15556466	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3071	Elba2_ChIPnexus_peak_1096	Elba3_ChIPnexus_peak_4707c	
Merged-chr2L-6648780-3	chr2L	6648747	6648815	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_467c	Elba2_ChIPnexus_peak_172	Elba3_ChIPnexus_peak_774b	
Merged-chr3L-14941177-3	chr3L	14941140	14941211	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4688	Elba2_ChIPnexus_peak_1711	Elba3_ChIPnexus_peak_7259	
Merged-chr2R-15686222-3	chr2R	15686191	15686253	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3084	Elba2_ChIPnexus_peak_1099	Elba3_ChIPnexus_peak_4729	
Merged-chr3L-14954579-3	chr3L	14954540	14954631	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4693	Elba2_ChIPnexus_peak_1714	Elba3_ChIPnexus_peak_7265b	
Merged-chrX-16191141-3	chrX	16191108	16191178	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9098b	Elba2_ChIPnexus_peak_3296	Elba3_ChIPnexus_peak_14008b	
Merged-chrX-7838423-3	chrX	7838395	7838455	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8542a	Elba2_ChIPnexus_peak_3106	Elba3_ChIPnexus_peak_13120a	
Merged-chr3R-19676209-3	chr3R	19676176	19676239	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7112	Elba2_ChIPnexus_peak_2618	Elba3_ChIPnexus_peak_11002c	
Merged-chr3R-19979397-3	chr3R	19979359	19979435	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7144	Elba2_ChIPnexus_peak_2628	Elba3_ChIPnexus_peak_11070	
Merged-chr2L-9453260-3	chr2L	9453233	9453289	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_714b	Elba2_ChIPnexus_peak_258b	Elba3_ChIPnexus_peak_1167c	
Merged-chr3R-20098276-3	chr3R	20098240	20098310	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7165	Elba2_ChIPnexus_peak_2635	Elba3_ChIPnexus_peak_11105a	
Merged-chr2L-10990549-3	chr2L	10990511	10990582	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_877b	Elba2_ChIPnexus_peak_316	Elba3_ChIPnexus_peak_1418b	
Merged-chrX-11502515-3	chrX	11502476	11502551	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8784	Elba2_ChIPnexus_peak_3185	Elba3_ChIPnexus_peak_13518	
Merged-chrX-11613921-3	chrX	11613894	11613949	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8796	Elba2_ChIPnexus_peak_3192	Elba3_ChIPnexus_peak_13540	
Merged-chr2L-11003874-3	chr2L	11003846	11003903	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_879a	Elba2_ChIPnexus_peak_317	Elba3_ChIPnexus_peak_1421a	
Merged-chr3L-15088294-3	chr3L	15088268	15088320	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4713	Elba2_ChIPnexus_peak_1723	Elba3_ChIPnexus_peak_7294	
Merged-chr3L-15156108-3	chr3L	15156060	15156148	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4719	Elba2_ChIPnexus_peak_1724	Elba3_ChIPnexus_peak_7308	
Merged-chr3L-15164861-3	chr3L	15164831	15164892	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4723	Elba2_ChIPnexus_peak_1725	Elba3_ChIPnexus_peak_7311	
Merged-chr3L-15187652-3	chr3L	15187621	15187682	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4726	Elba2_ChIPnexus_peak_1726	Elba3_ChIPnexus_peak_7315	
Merged-chr2R-16201898-3	chr2R	16201862	16201936	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3128	Elba2_ChIPnexus_peak_1111	Elba3_ChIPnexus_peak_4796	
Merged-chr3L-15268910-3	chr3L	15268885	15268936	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4736	Elba2_ChIPnexus_peak_1730	Elba3_ChIPnexus_peak_7334	
Merged-chr2R-16506219-3	chr2R	16506189	16506253	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3146	Elba2_ChIPnexus_peak_1119	Elba3_ChIPnexus_peak_4823	
Merged-chr3L-15556824-3	chr3L	15556792	15556861	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4760	Elba2_ChIPnexus_peak_1739a	Elba3_ChIPnexus_peak_7374	
Merged-chr3L-15559476-3	chr3L	15559445	15559506	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4761	Elba2_ChIPnexus_peak_1740	Elba3_ChIPnexus_peak_7376a	
Merged-chr2R-16839109-3	chr2R	16839078	16839142	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3166	Elba2_ChIPnexus_peak_1129	Elba3_ChIPnexus_peak_4858	
Merged-chr3L-15693502-3	chr3L	15693473	15693530	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4773	Elba2_ChIPnexus_peak_1746	Elba3_ChIPnexus_peak_7396b	
Merged-chr2R-16883657-3	chr2R	16883623	16883693	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3170	Elba2_ChIPnexus_peak_1131	Elba3_ChIPnexus_peak_4864c	
Merged-chr2L-176176-3	chr2L	176146	176212	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_17	Elba2_ChIPnexus_peak_6	Elba3_ChIPnexus_peak_36	
Merged-chr2R-12037754-3	chr2R	12037718	12037785	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2802b	Elba2_ChIPnexus_peak_996	Elba3_ChIPnexus_peak_4274b	
Merged-chr2L-713306-3	chr2L	713271	713339	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_56	Elba2_ChIPnexus_peak_23	Elba3_ChIPnexus_peak_121	
Merged-chr2L-722100-3	chr2L	722070	722133	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_58	Elba2_ChIPnexus_peak_24	Elba3_ChIPnexus_peak_124	
Merged-chr2L-1006193-3	chr2L	1006164	1006225	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_68	Elba2_ChIPnexus_peak_30	Elba3_ChIPnexus_peak_145	
Merged-chr2L-1074390-3	chr2L	1074361	1074419	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_72	Elba2_ChIPnexus_peak_31	Elba3_ChIPnexus_peak_154	
Merged-chr2L-1108341-3	chr2L	1108302	1108377	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_75	Elba2_ChIPnexus_peak_32	Elba3_ChIPnexus_peak_158	
Merged-chr2L-20683287-3	chr2L	20683258	20683319	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1605b	Elba2_ChIPnexus_peak_547	Elba3_ChIPnexus_peak_2451	
Merged-chrX-7955807-3	chrX	7955773	7955839	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8551b	Elba2_ChIPnexus_peak_3110	Elba3_ChIPnexus_peak_13137d	
Merged-chr3R-22738493-3	chr3R	22738461	22738530	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7351b	Elba2_ChIPnexus_peak_2701b	Elba3_ChIPnexus_peak_11386b	
Merged-chr3L-2196934-3	chr3L	2196903	2196965	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3762b	Elba2_ChIPnexus_peak_1344	Elba3_ChIPnexus_peak_5817a	
Merged-chrX-11722003-3	chrX	11721973	11722033	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8803	Elba2_ChIPnexus_peak_3195	Elba3_ChIPnexus_peak_13558	
Merged-chr3R-20632685-3	chr3R	20632655	20632714	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7200	Elba2_ChIPnexus_peak_2641	Elba3_ChIPnexus_peak_11168	
Merged-chr3R-20737662-3	chr3R	20737634	20737692	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7214	Elba2_ChIPnexus_peak_2649	Elba3_ChIPnexus_peak_11190	
Merged-chr3L-16042428-3	chr3L	16042394	16042460	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4808b	Elba2_ChIPnexus_peak_1762	Elba3_ChIPnexus_peak_7453b	
Merged-chr3R-20901530-3	chr3R	20901500	20901559	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7234	Elba2_ChIPnexus_peak_2659	Elba3_ChIPnexus_peak_11221	
Merged-chr3R-21072551-3	chr3R	21072516	21072585	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7252	Elba2_ChIPnexus_peak_2662	Elba3_ChIPnexus_peak_11254a	
Merged-chrX-12784351-3	chrX	12784309	12784391	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8872	Elba2_ChIPnexus_peak_3215	Elba3_ChIPnexus_peak_13649b	
Merged-chrX-12793972-3	chrX	12793943	12794002	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8874	Elba2_ChIPnexus_peak_3216	Elba3_ChIPnexus_peak_13652	
