#name (cmd = mergePeaks -d 10 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_10_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3LHet-1819354-2	chr3LHet	1819349	1819360	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2008	Elba3_ChIPnexus_peak_8470	
Merged-chr3LHet-2402311-2	chr3LHet	2402304	2402318	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2011	Elba3_ChIPnexus_peak_8489	
Merged-chr3LHet-2478301-2	chr3LHet	2478295	2478308	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2013	Elba3_ChIPnexus_peak_8492	
Merged-chr3R-29613-2	chr3R	29607	29620	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2018	Elba3_ChIPnexus_peak_8505	
Merged-chr3R-1297431-2	chr3R	1297424	1297439	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2065	Elba3_ChIPnexus_peak_8713	
Merged-chr3R-1657101-2	chr3R	1657095	1657107	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2085	Elba3_ChIPnexus_peak_8797	
Merged-chr3R-2284777-2	chr3R	2284772	2284782	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2097	Elba3_ChIPnexus_peak_8855a	
Merged-chr3R-2892774-2	chr3R	2892765	2892783	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2114	Elba3_ChIPnexus_peak_8937	
Merged-chr3R-2975651-2	chr3R	2975641	2975661	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2121	Elba3_ChIPnexus_peak_8966	
Merged-chr3R-3834949-2	chr3R	3834943	3834956	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2137	Elba3_ChIPnexus_peak_9034b	
Merged-chr3R-3838915-2	chr3R	3838906	3838925	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2138	Elba3_ChIPnexus_peak_9035a	
Merged-chr3R-3971691-2	chr3R	3971683	3971700	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2141	Elba3_ChIPnexus_peak_9062	
Merged-chr3R-4635436-2	chr3R	4635427	4635446	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2174	Elba3_ChIPnexus_peak_9163	
Merged-chr3R-6090006-2	chr3R	6090001	6090012	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2226	Elba3_ChIPnexus_peak_9384	
Merged-chr3R-6156608-2	chr3R	6156601	6156615	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2233	Elba3_ChIPnexus_peak_9394	
Merged-chr3R-6698049-2	chr3R	6698041	6698057	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2250	Elba3_ChIPnexus_peak_9466	
Merged-chr3R-6707361-2	chr3R	6707351	6707371	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2251	Elba3_ChIPnexus_peak_9469	
Merged-chr3R-8239534-2	chr3R	8239525	8239543	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2288	Elba3_ChIPnexus_peak_9641b	
Merged-chr3R-10514161-2	chr3R	10514155	10514167	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2345	Elba3_ChIPnexus_peak_9910	
Merged-chr3R-11118080-2	chr3R	11118072	11118089	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2366	Elba3_ChIPnexus_peak_9984a	
Merged-chr3R-12111864-2	chr3R	12111855	12111874	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2389	Elba3_ChIPnexus_peak_10117a	
Merged-chr3R-18492517-2	chr3R	18492511	18492524	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2596a	Elba3_ChIPnexus_peak_10884a	
Merged-chr3R-12655897-2	chr3R	12655891	12655903	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2414	Elba3_ChIPnexus_peak_10198b	
Merged-chr3R-15669321-2	chr3R	15669316	15669326	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2501	Elba3_ChIPnexus_peak_10539	
Merged-chr3R-15728205-2	chr3R	15728197	15728214	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2503	Elba3_ChIPnexus_peak_10546a	
Merged-chr3R-15834269-2	chr3R	15834262	15834276	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2510	Elba3_ChIPnexus_peak_10566b	
Merged-chr3R-16414013-2	chr3R	16414005	16414021	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2522	Elba3_ChIPnexus_peak_10609b	
Merged-chr3R-16885346-2	chr3R	16885338	16885355	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2536	Elba3_ChIPnexus_peak_10659	
Merged-chr3R-18313317-2	chr3R	18313310	18313325	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2592	Elba3_ChIPnexus_peak_10867c	
Merged-chr3R-18452746-2	chr3R	18452739	18452753	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2595	Elba3_ChIPnexus_peak_10881a	
Merged-chr3L-13426662-2	chr3L	13426653	13426671	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1657b	Elba3_ChIPnexus_peak_7077b	
Merged-chr3R-18887040-2	chr3R	18887033	18887047	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2602	Elba3_ChIPnexus_peak_10918	
Merged-chr3R-19104622-2	chr3R	19104616	19104628	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2606	Elba3_ChIPnexus_peak_10942a	
Merged-chr3R-19748608-2	chr3R	19748600	19748617	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2621	Elba3_ChIPnexus_peak_11020b	
Merged-chr3R-20084153-2	chr3R	20084146	20084161	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2634	Elba3_ChIPnexus_peak_11100a	
Merged-chr2R-13612841-2	chr2R	13612832	13612850	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1043	Elba3_ChIPnexus_peak_4472	
Merged-chr2R-13620939-2	chr2R	13620933	13620946	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1044	Elba3_ChIPnexus_peak_4475c	
Merged-chr3R-20744025-2	chr3R	20744018	20744032	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2651	Elba3_ChIPnexus_peak_11191c	
Merged-chr3R-21072557-2	chr3R	21072549	21072565	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2662	Elba3_ChIPnexus_peak_11254a	
Merged-chr3R-21429758-2	chr3R	21429749	21429768	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2666	Elba3_ChIPnexus_peak_11281b	
Merged-chr2R-15117624-2	chr2R	15117618	15117631	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1079	Elba3_ChIPnexus_peak_4642	
Merged-chr3R-21863820-2	chr3R	21863810	21863830	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2682	Elba3_ChIPnexus_peak_11326	
Merged-chr3R-22010316-2	chr3R	22010310	22010322	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2688	Elba3_ChIPnexus_peak_11340	
Merged-chr2R-15142675-2	chr2R	15142669	15142681	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1080	Elba3_ChIPnexus_peak_4645	
Merged-chr2R-15343670-2	chr2R	15343664	15343677	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1087	Elba3_ChIPnexus_peak_4684a	
Merged-chr2R-15343936-2	chr2R	15343927	15343945	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1088	Elba3_ChIPnexus_peak_4684b	
Merged-chr3R-22683913-2	chr3R	22683907	22683920	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2697	Elba3_ChIPnexus_peak_11371	
Merged-chr2R-15452518-2	chr2R	15452511	15452526	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1093	Elba3_ChIPnexus_peak_4697b	
Merged-chr3R-23461578-2	chr3R	23461569	23461588	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2716	Elba3_ChIPnexus_peak_11459a	
Merged-chr3R-24942039-2	chr3R	24942032	24942047	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2748	Elba3_ChIPnexus_peak_11582	
Merged-chr3R-25417451-2	chr3R	25417446	25417457	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2758	Elba3_ChIPnexus_peak_11636	
Merged-chr3R-26164477-2	chr3R	26164467	26164487	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2783	Elba3_ChIPnexus_peak_11747	
Merged-chr2L-176171-2	chr2L	176166	176177	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_6	Elba3_ChIPnexus_peak_36	
Merged-chr2R-3139352-2	chr2R	3139344	3139360	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_687b	Elba3_ChIPnexus_peak_3010a	
Merged-chr3R-27434603-2	chr3R	27434597	27434609	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2802	Elba3_ChIPnexus_peak_11841	
Merged-chr2R-19633404-2	chr2R	19633394	19633414	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1205	Elba3_ChIPnexus_peak_5204	
Merged-chr2R-19827935-2	chr2R	19827930	19827940	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1212	Elba3_ChIPnexus_peak_5238	
Merged-chr2R-19841604-2	chr2R	19841598	19841611	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1213	Elba3_ChIPnexus_peak_5240	
Merged-chr4-340214-2	chr4	340207	340221	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2836	Elba3_ChIPnexus_peak_12013a	
Merged-chr2R-20729466-2	chr2R	20729457	20729475	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1241	Elba3_ChIPnexus_peak_5361	
Merged-chr4-678894-2	chr4	678888	678900	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2855	Elba3_ChIPnexus_peak_12070	
Merged-chr2R-20971935-2	chr2R	20971925	20971945	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1250	Elba3_ChIPnexus_peak_5402	
Merged-chr2L-1108348-2	chr2L	1108340	1108357	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_32	Elba3_ChIPnexus_peak_158	
Merged-chr2RHet-466749-2	chr2RHet	466741	466757	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1260	Elba3_ChIPnexus_peak_5424	
Merged-chr2RHet-2799354-2	chr2RHet	2799349	2799359	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1267	Elba3_ChIPnexus_peak_5481	
Merged-chr2L-4399152-2	chr2L	4399143	4399162	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_95	Elba3_ChIPnexus_peak_501	
Merged-chr2L-4444707-2	chr2L	4444700	4444714	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_97	Elba3_ChIPnexus_peak_504c	
Merged-chr3L-1637340-2	chr3L	1637333	1637348	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1329	Elba3_ChIPnexus_peak_5762	
Merged-chr3L-1796086-2	chr3L	1796079	1796094	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1336	Elba3_ChIPnexus_peak_5785	
Merged-chrX-1167727-2	chrX	1167722	1167732	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2969	Elba3_ChIPnexus_peak_12427	
Merged-chrX-2115816-2	chrX	2115808	2115824	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2992	Elba3_ChIPnexus_peak_12535	
Merged-chr3L-3907510-2	chr3L	3907501	3907519	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1398	Elba3_ChIPnexus_peak_6037	
Merged-chr3L-4040817-2	chr3L	4040809	4040825	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1401	Elba3_ChIPnexus_peak_6049	
Merged-chr3L-4059814-2	chr3L	4059809	4059820	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1402	Elba3_ChIPnexus_peak_6051	
Merged-chr3L-5925746-2	chr3L	5925738	5925754	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1444	Elba3_ChIPnexus_peak_6232c	
Merged-chr3L-7340852-2	chr3L	7340847	7340858	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1476	Elba3_ChIPnexus_peak_6356	
Merged-chr3L-9435922-2	chr3L	9435917	9435928	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1532	Elba3_ChIPnexus_peak_6609	
Merged-chr3L-9962586-2	chr3L	9962577	9962595	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1552	Elba3_ChIPnexus_peak_6686	
Merged-chr3L-11113862-2	chr3L	11113853	11113871	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1581	Elba3_ChIPnexus_peak_6793c	
Merged-chr3L-13070610-2	chr3L	13070602	13070619	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1651	Elba3_ChIPnexus_peak_7045	
Merged-chr3L-13830533-2	chr3L	13830526	13830540	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1665	Elba3_ChIPnexus_peak_7099a	
Merged-chr3L-14131809-2	chr3L	14131801	14131818	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1683	Elba3_ChIPnexus_peak_7153	
Merged-chr3L-14453983-2	chr3L	14453977	14453990	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1696	Elba3_ChIPnexus_peak_7202c	
Merged-chr3R-25444422-2	chr3R	25444414	25444430	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2760b	Elba3_ChIPnexus_peak_11639c	
Merged-chr3L-15997175-2	chr3L	15997169	15997181	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1759	Elba3_ChIPnexus_peak_7438a	
Merged-chr3L-16042433-2	chr3L	16042426	16042440	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1762	Elba3_ChIPnexus_peak_7453b	
Merged-chr3L-4363700-2	chr3L	4363692	4363709	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1415b	Elba3_ChIPnexus_peak_6110c	
Merged-chrX-11233661-2	chrX	11233655	11233667	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3179a	Elba3_ChIPnexus_peak_13477a	
Merged-chr3L-19680663-2	chr3L	19680657	19680670	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1863	Elba3_ChIPnexus_peak_7863b	
Merged-chr3L-19778158-2	chr3L	19778149	19778167	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1864	Elba3_ChIPnexus_peak_7866b	
Merged-chr3L-19901396-2	chr3L	19901387	19901406	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1871	Elba3_ChIPnexus_peak_7895	
Merged-chr3L-20134362-2	chr3L	20134354	20134371	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1882	Elba3_ChIPnexus_peak_7929b	
Merged-chr3L-20306753-2	chr3L	20306747	20306760	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1890	Elba3_ChIPnexus_peak_7964	
Merged-chr3L-20342967-2	chr3L	20342961	20342974	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1893	Elba3_ChIPnexus_peak_7969e	
Merged-chr2L-4883602-2	chr2L	4883597	4883608	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_107	Elba3_ChIPnexus_peak_550c	
Merged-chr2L-5009465-2	chr2L	5009458	5009472	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_114	Elba3_ChIPnexus_peak_575b	
Merged-chr2L-5092786-2	chr2L	5092778	5092795	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_118	Elba3_ChIPnexus_peak_588b	
Merged-chr2L-6136491-2	chr2L	6136484	6136499	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_155	Elba3_ChIPnexus_peak_716	
Merged-chr2L-6853330-2	chr2L	6853321	6853340	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_185	Elba3_ChIPnexus_peak_806	
Merged-chr2L-7056401-2	chr2L	7056392	7056410	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_193	Elba3_ChIPnexus_peak_850a	
Merged-chr3L-20563079-2	chr3L	20563070	20563088	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1906	Elba3_ChIPnexus_peak_8025	
Merged-chr3L-20844533-2	chr3L	20844528	20844538	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1918	Elba3_ChIPnexus_peak_8069b	
Merged-chr3L-21834240-2	chr3L	21834232	21834248	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1957	Elba3_ChIPnexus_peak_8231a	
Merged-chr3L-22730964-2	chr3L	22730958	22730971	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1969	Elba3_ChIPnexus_peak_8306	
Merged-chr3L-22907915-2	chr3L	22907909	22907922	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1973	Elba3_ChIPnexus_peak_8338	
Merged-chr3L-23263406-2	chr3L	23263398	23263414	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1986	Elba3_ChIPnexus_peak_8372	
Merged-chr3L-23275568-2	chr3L	23275558	23275578	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1987	Elba3_ChIPnexus_peak_8374	
Merged-chr2L-8212827-2	chr2L	8212818	8212836	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_220	Elba3_ChIPnexus_peak_1006	
Merged-chr2L-8950706-2	chr2L	8950697	8950716	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_247	Elba3_ChIPnexus_peak_1120	
Merged-chr2L-10278557-2	chr2L	10278551	10278564	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_289	Elba3_ChIPnexus_peak_1309	
Merged-chr2R-13469474-2	chr2R	13469469	13469479	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1039a	Elba3_ChIPnexus_peak_4445	
Merged-chr2L-10428342-2	chr2L	10428335	10428349	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_303	Elba3_ChIPnexus_peak_1357	
